created,paid,refunded,customer,card__country
2020-09-11T21:02:32Z,21,0,cus_Fp6W2Je1FuSzb8,
2020-09-11T23:17:07Z,250,0,cus_HRsROBgNqMAlDg,
2020-09-12T00:06:19Z,250,250,cus_Hok1nP2Mi2ebwa,
2020-09-12T00:35:09Z,250,0,cus_HokTFM51zOpdNi,
2020-09-13T04:32:04Z,250,0,cus_HnGlQ09lQXIBI6,
2020-09-12T00:22:20Z,250,250,cus_HokHIdPQxdVNEt,
2020-09-12T00:25:54Z,250,0,cus_HokJlPjbM1mWYX,
2020-09-12T12:16:54Z,250,0,cus_HdJnDJea2qdJ2W,
2020-09-12T01:10:48Z,250,0,cus_HokTFM51zOpdNi,
2020-09-12T02:08:28Z,250,250,cus_Hd9wuLecOddefE,US
2020-09-12T03:17:38Z,250,0,cus_HRwJn6WpEAzJTo,
2020-09-13T08:11:28Z,250,0,cus_HpF4uCFE0q0W4F,
2020-09-12T05:15:49Z,250,0,cus_Gidtu81OXKIRXs,
2020-09-13T09:22:42Z,250,0,cus_HpF4uCFE0q0W4F,
2020-09-12T06:25:38Z,282,0,cus_HmBDUBib7JjP3v,
2020-09-12T06:25:42Z,262,0,cus_Hnfxcec46vYeEZ,
2020-09-12T06:30:00Z,250,0,cus_HoqDFqsPKK9fO0,
2020-09-12T08:55:56Z,250,0,cus_FIKCvPondiPXWX,
2020-09-13T14:08:28Z,250,0,cus_HpKpEtd6dPaWq2,
2020-09-13T14:33:54Z,250,0,cus_HdjFFG7nHN1yWU,
2020-09-12T12:15:46Z,250,0,cus_HovmhnLJNf9cGZ,
2020-09-13T16:15:04Z,250,0,cus_HdjFFG7nHN1yWU,
2020-09-13T17:15:33Z,250,0,cus_HdlqZ0QBQ6hW5y,
2020-09-12T13:58:37Z,250,0,cus_HGUftBW8QNdO4A,
2020-09-13T18:13:21Z,250,0,cus_E9GFbWX1m83V0S,
2020-09-12T14:35:17Z,250,0,cus_HoerHwKJulNE8A,
2020-09-12T14:10:43Z,63,0,cus_He1hLdkL6hZ1Ge,
2020-09-13T18:28:53Z,250,0,cus_FcIN8kW03kKXOX,
2020-09-13T18:57:29Z,250,250,cus_HpPTjOqS8rx9jl,
2020-09-13T20:00:51Z,175,0,cus_HeVdRRDdeT0Reo,
2020-09-13T20:57:53Z,157,0,cus_HeVdRRDdeT0Reo,
2020-09-14T02:41:34Z,250,0,cus_HduybtRNGyIRMP,
2020-09-15T09:01:26Z,250,0,cus_I1dJBfZIw33B6q,
2020-09-15T09:38:47Z,42,0,cus_FNGxdvvySOIgXS,
2020-09-15T09:46:24Z,56,0,cus_FNGxdvvySOIgXS,
2020-09-14T06:55:26Z,262,0,cus_Hnfxcec46vYeEZ,
2020-09-15T11:56:08Z,250,0,cus_FcwVcUNLGYyibl,
2020-09-15T12:56:24Z,21,0,cus_HwvY1q4R2CZMIc,
2020-09-15T13:04:31Z,140,0,cus_Hm1uWk97n1qqNu,
2020-09-15T12:41:27Z,250,0,cus_HTD65mO3hegCp3,
2020-09-14T09:38:33Z,500,0,cus_He1hLdkL6hZ1Ge,
2020-09-15T13:57:56Z,750,0,cus_Hz7ggM9tDN1qoU,
2020-09-15T13:36:34Z,250,0,cus_I1hkLpkIYPOB0K,
2020-09-15T14:11:28Z,250,0,cus_HSTPnuvITurqIM,
2020-09-14T11:23:28Z,250,0,cus_I1IN6r2nWZwDK7,
2020-09-15T15:20:07Z,250,0,cus_HokTFM51zOpdNi,
2020-09-15T15:35:09Z,262,0,cus_HeUg5uTO9OOspu,
2020-09-15T15:57:19Z,250,0,cus_HeV2qavxkVAWdv,
2020-09-14T13:22:37Z,250,0,cus_I1KIt3BJGUOUEv,
2020-09-15T16:47:56Z,250,0,cus_HeVr6Gm1CfTgya,
2020-09-14T14:56:17Z,250,0,cus_HpioaTpidXVtfp,
2020-09-15T19:19:54Z,250,0,cus_HTJJPOZJMbk67W,
2020-09-14T15:41:06Z,250,0,cus_I1MWjzUreMjbLu,
2020-09-15T20:37:17Z,49,0,cus_Fp6W2Je1FuSzb8,
2020-09-15T20:38:22Z,14,0,cus_Fp6W2Je1FuSzb8,
2020-09-15T20:12:20Z,250,0,cus_DNKyQ7FXgDlR9d,
2020-09-15T21:24:44Z,250,0,cus_HeaAPqqR8UVf0u,
2020-09-14T17:14:42Z,250,0,cus_Hpl29jTxSABAf3,
2020-09-15T21:28:06Z,250,0,cus_I1pLhQaabQE2Ul,
2020-09-14T17:19:31Z,45,0,cus_HPDUONXodIymje,
2020-09-14T17:24:27Z,52,0,cus_HPDUONXodIymje,
2020-09-14T17:28:15Z,63,0,cus_HPDUONXodIymje,
2020-09-14T17:32:00Z,175,0,cus_HeVdRRDdeT0Reo,
2020-09-14T18:06:42Z,250,0,cus_Hplp7xmD0toIsc,
2020-09-15T22:03:45Z,282,0,cus_HeabmOXLvcEMet,
2020-09-15T22:13:29Z,250,0,cus_HeacrvjitK0QGF,
2020-09-14T19:03:37Z,35,0,cus_HtVYD4eeAbBk2G,
2020-09-14T19:06:24Z,35,0,cus_HtVYD4eeAbBk2G,
2020-09-15T22:56:15Z,250,0,cus_HqDeXF5zBSbOZW,
2020-09-14T19:19:32Z,52,0,cus_HPDUONXodIymje,
2020-09-14T19:25:56Z,35,0,cus_Hl17FGfT5qLnIa,
2020-09-14T19:26:26Z,35,0,cus_Hl17FGfT5qLnIa,
2020-09-14T19:26:53Z,35,0,cus_Hl17FGfT5qLnIa,
2020-09-14T19:57:04Z,56,0,cus_HPDUONXodIymje,
2020-09-14T19:32:16Z,56,0,cus_HPDUONXodIymje,
2020-09-14T20:20:38Z,250,0,cus_GBABXSBqbYc6H3,
2020-09-16T00:50:00Z,250,0,cus_DtgAjIQ9cncMHA,
2020-09-14T21:06:15Z,250,0,cus_H67CbKA24G2R0G,
2020-09-14T21:22:52Z,60,0,cus_HPDUONXodIymje,
2020-09-14T21:51:47Z,250,250,cus_I1IN6r2nWZwDK7,
2020-09-14T21:27:22Z,56,0,cus_HPDUONXodIymje,
2020-09-14T21:43:45Z,250,0,cus_HeDOERHEmZkt1C,
2020-09-14T23:09:56Z,250,0,cus_HpF4uCFE0q0W4F,
2020-09-15T01:10:35Z,250,0,cus_HlpFnNdiut6rK1,
2020-09-15T01:27:12Z,250,0,cus_HokTFM51zOpdNi,
2020-09-16T05:44:32Z,250,0,cus_HeiNPezJI1Xpl8,
2020-09-16T07:21:08Z,262,0,cus_Hnfxcec46vYeEZ,
2020-09-15T04:17:54Z,500,0,cus_HeJlPu0ukALDVb,
2020-09-18T03:14:09Z,140,140,cus_HUMRSSfQQv0phc,
2020-09-15T05:05:43Z,250,0,cus_HnGlQ09lQXIBI6,
2020-09-15T05:53:33Z,500,0,cus_I1aHCDOLlK0r6f,
2020-09-16T10:34:23Z,105,105,cus_HuaOlzcvR6ac2S,
2020-09-16T10:40:11Z,1000,0,cus_I227wxT8zP8rPm,
2020-09-16T12:24:19Z,250,0,cus_HiijRcfvd35hdL,
2020-09-16T13:33:39Z,35,0,cus_HIq6WOHdivtMnS,
2020-09-16T13:40:31Z,250,250,cus_I252ETxllNgzv4,
2020-09-16T13:57:39Z,250,0,cus_I25JfRqChO6Had,
2020-09-16T16:53:16Z,250,0,cus_HdjFFG7nHN1yWU,
2020-09-16T18:37:48Z,140,140,cus_HTvZnRQfcTzXww,
2020-09-16T19:26:15Z,250,0,cus_DF5ZQ9ShmQHAXu,
2020-09-16T21:10:31Z,282,0,cus_I2CIxuHBa4UZUM,
2020-09-16T21:56:26Z,250,0,cus_F50HykQsR9kNBu,
2020-09-16T22:39:18Z,250,250,cus_I2DiAoxQK0twej,
2020-09-18T03:20:39Z,250,0,cus_I2fUI9CcIkFEow,
2020-09-16T23:35:30Z,250,0,cus_Fp6W2Je1FuSzb8,
2020-09-17T00:16:28Z,250,0,cus_Hf0JCQloakTUqk,
2020-09-18T06:48:52Z,250,0,cus_I2iqx77roDhsvr,
2020-09-17T04:58:06Z,250,0,cus_HdjFFG7nHN1yWU,
2020-09-17T05:09:03Z,250,0,cus_HpabBpJi6Q6uvd,
2020-09-17T06:47:51Z,250,0,cus_HpabBpJi6Q6uvd,
2020-09-17T07:10:52Z,250,0,cus_I2Ly8hn8q8emhW,
2020-09-17T07:29:19Z,250,0,cus_FS0embfERzwyuj,
2020-09-17T09:21:47Z,250,0,cus_I2O5AfiNvtPqTp,
2020-09-18T13:41:47Z,250,0,cus_I2pVBN69oKMknC,
2020-09-18T13:24:03Z,250,0,cus_HrCFv5672eVNy2,
2020-09-17T10:06:44Z,250,0,cus_HqlpxW7E6zoOE1,
2020-09-18T13:54:02Z,250,0,cus_HrCjD8F57RlN3b,
2020-09-18T14:35:35Z,250,0,cus_HrDO9utgMx6kGZ,
2020-09-17T10:37:59Z,250,250,cus_HTvZnRQfcTzXww,
2020-09-18T14:24:29Z,250,0,cus_HUMRSSfQQv0phc,
2020-09-18T14:28:10Z,262,0,cus_I2qFY6yixgMXlE,
2020-09-18T15:38:50Z,500,0,cus_HwvY1q4R2CZMIc,
2020-09-18T15:42:58Z,250,250,cus_I2fUI9CcIkFEow,
2020-09-17T11:39:54Z,250,0,cus_I2QJYohImLgBCD,
2020-09-17T11:43:46Z,250,0,cus_HjHp7KttZPvmR3,
2020-09-17T12:25:43Z,282,0,cus_HmBDUBib7JjP3v,
2020-09-18T16:42:28Z,250,0,cus_DHq5FxX9jpGhSM,
2020-09-17T13:29:12Z,250,0,cus_I2S4H9zn6l2c7d,
2020-09-17T13:39:15Z,250,0,cus_HqpGIrIJ0Slw87,
2020-09-17T13:49:47Z,250,0,cus_HqpRF7Tkc9HqHB,
2020-09-17T14:22:54Z,2000,0,cus_I2Sw83C5cKWN4v,
2020-09-18T18:09:32Z,250,0,cus_HrGprdNMbRwD1P,
2020-09-17T15:15:58Z,2000,0,cus_HU03WvGMhLXBUu,
2020-09-17T16:10:01Z,250,0,cus_FpN3flGyFHOK0d,
2020-09-17T15:47:05Z,525,0,cus_HuAMgby0dmaLvt,
2020-09-18T20:15:49Z,250,0,cus_HIq6WOHdivtMnS,
2020-09-17T18:15:59Z,28,0,cus_HbD8AagiDUOBoG,
2020-09-17T18:24:53Z,63,0,cus_HbD8AagiDUOBoG,
2020-09-17T18:40:12Z,250,0,cus_Hqu7tcpnzl0kc9,
2020-09-17T18:50:28Z,750,0,cus_HbD8AagiDUOBoG,
2020-09-17T19:17:15Z,175,0,cus_HeVdRRDdeT0Reo,
2020-09-17T19:24:46Z,250,0,cus_Hqup7X713adhUS,
2020-09-17T19:32:16Z,250,250,cus_HquxFXF4aFpFUO,
2020-09-17T19:41:35Z,157,0,cus_HeVdRRDdeT0Reo,
2020-09-17T20:23:30Z,250,250,cus_HqvmllWlWETDO7,
2020-09-17T20:29:28Z,250,0,cus_HqvsZbW3GdgjXK,
2020-09-19T01:27:31Z,250,0,cus_HrNuMhPLfwOR6m,
2020-09-19T01:43:15Z,250,250,cus_HrOAkChFG9uFij,
2020-09-19T02:26:00Z,250,0,cus_HrNuMhPLfwOR6m,
2020-09-17T22:17:49Z,250,0,cus_FH0Csodtt6j0ff,
2020-09-19T02:35:24Z,250,0,cus_HUYE8Epwi8nNpy,
2020-09-17T23:15:09Z,250,0,cus_HU7mko557uvzEL,
2020-09-17T23:15:25Z,250,0,cus_HU7mjthwgY1WdN,
2020-09-17T23:24:45Z,250,0,cus_HfMhqQsQ66d74e,
2020-09-18T00:50:12Z,282,0,cus_HIXJhoSdWtfgMN,
2020-09-19T04:36:02Z,250,0,cus_HrQxZVJ47VuAel,
2020-09-18T00:54:49Z,250,0,cus_Hr07hsOdspdDjP,
2020-09-18T00:58:41Z,250,0,cus_I2dCn1QzeR6piu,
2020-09-19T05:52:19Z,250,0,cus_HrSB6QAbXT2d4m,
2020-09-18T02:29:37Z,250,0,cus_HfPh6GoxWQOAZl,
2020-09-19T07:24:12Z,250,0,cus_H7m7iowRf0bwEg,
2020-09-19T11:49:38Z,500,0,cus_HrXw2clovSbudk,
2020-09-19T13:43:50Z,250,0,cus_HjHp7KttZPvmR3,
2020-09-19T15:20:24Z,250,0,cus_HfzLeCozIIIIxZ,
2020-09-19T15:49:28Z,250,0,cus_HrSB6QAbXT2d4m,
2020-09-19T19:21:26Z,262,0,cus_Hnfxcec46vYeEZ,
2020-09-19T20:15:23Z,262,0,cus_Hrg6qbUUlulpHN,
2020-09-19T21:51:21Z,250,0,cus_HrheEvB62RPnlZ,
2020-09-19T23:05:22Z,500,0,cus_HriqgKD2rouMmv,
2020-09-21T03:24:24Z,79,79,cus_HqcDaEYhOfgjIA,
2020-09-21T02:57:26Z,79,79,cus_HqcDaEYhOfgjIA,
2020-09-19T23:42:28Z,250,250,cus_HrjRP65rx6kzOV,US
2020-09-20T00:10:49Z,250,0,cus_HlpFnNdiut6rK1,
2020-09-20T01:07:46Z,250,250,cus_I3NneHmvYMnbEi,
2020-09-21T05:41:09Z,250,0,cus_HJjg7J7aWeouu5,
2020-09-21T05:23:28Z,250,0,cus_I3p9faHciDDKlI,
2020-09-20T01:42:26Z,250,0,cus_HrlNzFMusI193j,
2020-09-21T08:54:39Z,250,0,cus_FuYGrAPWngyAoB,
2020-09-20T05:43:29Z,250,0,cus_H87izySMlrSeGU,
2020-09-21T11:17:00Z,250,0,cus_Dn2x4Nggi9br0N,
2020-09-21T12:11:04Z,250,0,cus_I3vir9G3XZd2CJ,
2020-09-21T13:05:18Z,250,0,cus_I3waOZsjI19Hkj,
2020-09-21T13:13:16Z,250,0,cus_I3waOZsjI19Hkj,
2020-09-20T09:55:49Z,250,0,cus_HrtLwtcgZQ232N,
2020-12-16T22:13:08Z,35,0,cus_IF0OVcEBWCnFTK,US
2020-09-21T13:56:49Z,59,0,cus_HPDUONXodIymje,
2020-09-21T14:35:04Z,525,0,cus_I3y256MQ9F6lnx,
2020-09-21T15:17:34Z,250,0,cus_HJsygSRoFbhGEu,
2020-09-21T15:26:33Z,250,0,cus_GDi1c9jwTCFu0B,
2020-09-21T15:32:53Z,282,282,cus_I3yyM6z2SNVFsv,
2020-09-21T18:25:50Z,250,250,cus_I41lgue12d1NYI,
2020-09-21T19:04:33Z,118,0,cus_I2CIxuHBa4UZUM,
2020-09-21T19:16:55Z,79,0,cus_I2CIxuHBa4UZUM,
2020-09-21T20:26:37Z,140,0,cus_HeVdRRDdeT0Reo,
2020-09-21T20:03:57Z,175,0,cus_HeVdRRDdeT0Reo,
2020-09-21T20:39:57Z,175,0,cus_HeVdRRDdeT0Reo,
2020-09-21T20:17:56Z,154,0,cus_HeVdRRDdeT0Reo,
2020-09-21T20:47:29Z,250,0,cus_I443zO5xe4wRiq,
2020-09-21T20:49:46Z,154,0,cus_HeVdRRDdeT0Reo,
2020-09-21T20:24:45Z,250,0,cus_HsQh2xuJx2s6rE,
2020-09-21T21:15:14Z,161,0,cus_HeVdRRDdeT0Reo,
2020-09-20T18:02:42Z,262,0,cus_FeuYFRcMxZQjyK,
2020-09-20T18:42:12Z,250,0,cus_I3enJSYM6YlDyX,
2020-09-21T23:30:55Z,250,250,cus_HsTi35hJArteP2,US
2020-09-20T19:47:26Z,250,0,cus_Hs2s9SmCxTDpBw,
2020-09-20T20:52:28Z,250,0,cus_Hs3vcEOxETF68G,
2020-09-22T02:04:47Z,250,0,cus_HguC3z3Rd32aIn,
2020-09-22T01:38:14Z,250,0,cus_HVezdCthWUTuYL,
2020-09-22T02:39:28Z,250,0,cus_HrNuMhPLfwOR6m,
2020-09-22T04:06:56Z,282,0,cus_HgwASLVpH9P40C,
2020-09-22T06:40:38Z,250,0,cus_I4DcECuhhOMLdw,
2020-09-22T08:11:35Z,250,0,cus_HgFqmcctJAHASs,
2020-09-22T08:10:10Z,250,0,cus_Hh04ekqVueHA7d,
2020-09-22T10:12:50Z,250,250,cus_I4H22dD8NPdLzj,
2020-09-22T12:09:23Z,250,0,cus_HgFqmcctJAHASs,
2020-09-23T16:23:31Z,250,0,cus_I4kF1ZX92pvJlo,
2020-09-22T12:10:37Z,250,0,cus_HgFqmcctJAHASs,
2020-09-23T16:31:04Z,73,73,cus_HuAMgby0dmaLvt,
2020-09-23T18:10:56Z,250,0,cus_HlpFnNdiut6rK1,
2020-09-22T14:28:07Z,250,0,cus_I4L97mARGkTNoG,
2020-09-22T15:11:48Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-22T15:25:30Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-23T19:42:57Z,250,250,cus_I4nSAkZfkXrDRw,
2020-09-22T15:57:43Z,250,0,cus_HKGpBUujcgXJ3j,
2020-09-22T15:36:37Z,250,0,cus_HVsVtrktHA2snO,
2020-09-22T16:47:23Z,250,0,cus_I4NPYq4qOKeB3o,
2020-09-23T20:39:58Z,250,0,cus_I4oNoetF5gldiZ,
2020-09-22T17:14:04Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-23T21:40:09Z,250,0,cus_FUThRr3pZLgADo,
2020-09-22T18:11:33Z,140,0,cus_HeVdRRDdeT0Reo,
2020-09-22T18:25:50Z,282,0,cus_HmBDUBib7JjP3v,
2020-09-23T22:14:19Z,250,0,cus_I4ptZ8vLT4mtNf,
2020-09-23T23:00:48Z,250,250,cus_I4qe4y1kJPabZ1,
2020-09-22T19:23:28Z,250,0,cus_I4Pv1268x9g2GC,
2020-09-24T00:08:12Z,250,0,cus_GxvD5iwKXEVPY7,
2020-09-22T20:33:41Z,250,0,cus_I4R3OLqjMTkIgy,
2020-09-24T00:53:14Z,140,0,cus_HsQh2xuJx2s6rE,
2020-09-24T00:54:09Z,140,0,cus_HsQh2xuJx2s6rE,
2020-09-22T21:10:51Z,250,0,cus_I4RexS6HuAfKgi,
2020-09-22T21:14:41Z,250,0,cus_HsojUhwjYsYhsA,
2020-09-24T01:32:38Z,250,0,cus_Hhe8OdCuGvm7Vk,
2020-09-22T21:51:52Z,250,0,cus_Dp3tzvCPRZZWDQ,
2020-09-24T03:02:53Z,250,0,cus_HrNuMhPLfwOR6m,
2020-09-24T03:25:39Z,262,262,cus_I4uvVEVuHzG7qb,
2020-09-24T03:26:40Z,250,0,cus_I4uw7wHQJxyCzl,
2020-09-24T03:34:57Z,35,0,cus_HzXvUYEFkAsRl5,
2020-09-23T01:23:52Z,250,0,cus_I4VjvFFkqQNEJv,
2020-09-24T04:44:43Z,250,0,cus_HWSRJOIxOeVEBO,
2020-09-23T02:49:55Z,250,0,cus_Hsu9HlTvrAe5Q2,
2020-09-24T06:53:47Z,250,0,cus_I4yHSTLE5AhBZm,
2020-09-24T08:31:40Z,250,0,cus_I4zr3qHiV5mQvv,
2020-09-24T08:42:43Z,250,250,cus_HTvZnRQfcTzXww,
2020-09-24T11:50:31Z,250,0,cus_I534jZy3IzM2nd,
2020-09-24T11:25:03Z,250,0,cus_EwbUmOyRafn4L4,
2020-09-24T13:11:16Z,250,0,cus_I54M487UcJmJKJ,
2020-09-24T14:39:45Z,250,0,cus_I55nADrMoAruUC,
2020-09-23T10:29:19Z,250,0,cus_FoweCYw6NNNRI6,
2020-09-23T10:58:51Z,250,0,cus_I4f0tOnxr2D7Uy,
2020-09-24T14:51:10Z,250,0,cus_I4uw7wHQJxyCzl,
2020-09-24T15:13:09Z,250,0,cus_I56K4B52JDCyqd,
2020-09-24T15:37:20Z,70,0,cus_HPDUONXodIymje,
2020-09-24T15:39:10Z,70,0,cus_HPDUONXodIymje,
2020-09-24T16:34:27Z,250,250,cus_I57e9Rmk9loZTg,
2020-09-24T17:30:57Z,250,0,cus_HtVYD4eeAbBk2G,
2020-09-24T17:35:14Z,250,0,cus_HtVeRabdeW67tC,
2020-09-23T14:37:13Z,287,0,cus_HWEmDepPOp8HrQ,
2020-09-24T20:40:14Z,250,0,cus_HtYdswtOwokpqe,
2020-09-24T21:51:21Z,250,0,cus_I5Ck5vZhCFsjR7,
2020-09-24T22:19:11Z,525,0,cus_HqvXwm9LKoHxet,
2020-09-25T06:11:03Z,250,0,cus_HlpFnNdiut6rK1,
2020-09-25T06:27:54Z,250,0,cus_Hi67GXdyl1dsag,
2020-09-25T06:35:36Z,250,0,cus_HtiEGsrTDti6lr,
2020-09-25T09:03:20Z,250,0,cus_HtkctsbCJiCJxB,
2020-09-25T09:03:34Z,250,0,cus_GnZWyHAzdRrzQK,
2020-09-26T14:42:49Z,500,0,cus_HuDKXTXCkvR4FC,
2020-09-26T15:07:42Z,250,0,cus_HLkwgy5RYs8f6C,
2020-09-26T16:05:45Z,500,0,cus_EIoNG1JdPAtlSM,
2020-09-26T15:42:01Z,250,0,cus_CyAeHVthrXMWuD,
2020-09-26T17:17:38Z,250,0,cus_HuFpDVkkYXvZzq,
2020-09-26T17:37:31Z,250,0,cus_HuG8y6qz0cwMaF,
2020-09-26T18:15:53Z,1000,0,cus_HrJ7NJ8JQSf3lH,
2020-09-25T15:15:57Z,3,0,cus_HjrIRYsSHRfAS3,
2020-09-25T15:26:24Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-26T19:15:25Z,250,0,cus_Hifiskrvg4AU5A,
2020-09-26T19:19:59Z,250,0,cus_I5ulnx6FDSyK4y,
2020-09-25T15:35:18Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T15:38:52Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-26T19:34:50Z,250,0,cus_HLpFF3oXlzjiCv,
2020-09-25T16:17:27Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T16:22:22Z,70,0,cus_HeVdRRDdeT0Reo,
2020-09-25T16:32:45Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T16:34:13Z,70,0,cus_HeVdRRDdeT0Reo,
2020-09-25T16:40:53Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T16:50:44Z,250,0,cus_CwSO8T9SgVAWNf,
2020-09-25T17:25:24Z,250,250,cus_HtsifFtDX5TPL2,
2020-09-25T17:01:11Z,250,0,cus_I5VIIuDhICALDt,
2020-09-26T22:27:03Z,250,0,cus_HuKopRkgTjWAE9,
2020-09-25T19:37:01Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T19:13:28Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T19:16:53Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T19:21:21Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T20:18:32Z,28,0,cus_Hw9mo02OqXVSHv,
2020-09-25T20:18:37Z,250,0,cus_HX4jmunLcTIJy8,
2020-09-27T00:16:21Z,250,0,cus_HikZLaoalk2E2U,
2020-09-27T01:34:29Z,250,0,cus_I60ojPtukipJix,
2020-09-27T01:09:31Z,84,0,cus_HyhBdKR47WJa8e,
2020-09-25T22:39:59Z,250,0,cus_I5al9BmLzIrOGd,
2020-09-25T22:23:56Z,280,280,cus_EIoNG1JdPAtlSM,
2020-09-25T22:58:47Z,250,0,cus_Hty6beCZ2WLpAk,
2020-09-25T23:00:24Z,250,0,cus_Hty7HFM0cVTtwy,
2020-09-25T23:50:01Z,250,0,cus_HX888xeY7TbNn7,
2020-09-25T23:39:00Z,250,250,cus_HX7yr7jwZ9d3f9,
2020-09-26T01:22:55Z,250,0,cus_Hu0PYmAZjzvh0K,
2020-09-26T01:34:38Z,250,0,cus_Hu0bpPwajQ2UyQ,
2020-09-27T06:16:59Z,250,0,cus_Gz8qz8NqIZ75Vl,
2020-09-26T03:22:45Z,250,0,cus_HrNuMhPLfwOR6m,
2020-09-26T05:22:43Z,250,0,cus_Hu4If0d02saey8,
2020-09-27T11:14:02Z,250,250,cus_HM4PVxayaZE2eO,
2020-09-27T10:48:25Z,250,250,cus_HApDjmTd2LMmAe,
2020-09-26T08:23:59Z,250,0,cus_Hu7DLWkU6td5Xh,
2020-09-27T12:49:52Z,250,250,cus_HuYjsmMxtFWfhW,
2020-09-27T14:32:51Z,250,0,cus_HuaOlzcvR6ac2S,
2020-09-27T16:23:11Z,500,0,cus_I6F85YMwu0LluM,
2020-09-27T16:14:28Z,250,0,cus_Huc1RekRV1nPtr,
2020-09-27T16:59:38Z,250,0,cus_HuclTD3MbJ2olA,
2020-09-27T17:35:24Z,282,0,cus_Hj1KZl0TdRlocF,
2020-09-27T17:36:46Z,7,0,cus_HjrIRYsSHRfAS3,
2020-09-27T17:36:52Z,250,0,cus_Hj1MqcaR2dTjsy,
2020-09-27T17:44:09Z,250,0,cus_HudT7mDQoya3MW,
2020-09-27T17:51:51Z,250,0,cus_HWgaEdizeNIzY2,
2020-09-27T18:42:38Z,250,0,cus_HuePtw8tV0rytW,
2020-09-27T19:07:02Z,262,0,cus_E3HW2fkqXndHdM,
2020-09-27T19:34:05Z,140,0,cus_HeVdRRDdeT0Reo,
2020-09-27T19:55:42Z,1000,0,cus_HeVdRRDdeT0Reo,
2020-09-27T20:02:32Z,250,0,cus_HWgaEdizeNIzY2,
2020-09-27T22:53:30Z,250,0,cus_Hj6SXF0eCcWQFm,
2020-09-28T01:55:44Z,250,0,cus_HulPxOGUuXPeO1,
2020-09-29T05:16:40Z,250,0,cus_I6oqsCwXxpJr3w,
2020-09-29T06:03:45Z,262,0,cus_I6pbEDKvilGbQt,
2020-09-28T02:37:29Z,250,250,cus_I6P3kCFv593I9B,
2020-09-28T04:35:32Z,28,0,cus_HrlNzFMusI193j,
2020-09-29T11:40:45Z,1250,0,cus_I6v2aTsnnyq8vX,
2020-09-28T07:55:13Z,250,0,cus_HjFCAFX0RRWYt6,
2020-09-29T11:42:10Z,250,0,cus_I6v3T9U6hcIVgd,
2020-09-28T08:53:14Z,42,0,cus_Hx6EcDF0yNdVJ5,
2020-09-28T08:54:15Z,250,0,cus_HjG9Ioej96k2pb,
2020-09-28T09:28:26Z,250,0,cus_I6VgUolEmV9uX8,
2020-09-28T09:28:31Z,14,0,cus_I3vir9G3XZd2CJ,
2020-09-28T09:30:12Z,56,0,cus_I3vir9G3XZd2CJ,
2020-09-28T09:30:48Z,56,0,cus_I3vir9G3XZd2CJ,
2020-09-28T09:50:39Z,250,250,cus_Hut3xRnEpZ3vKk,
2020-09-29T13:52:28Z,250,0,cus_HYTPTclTZxKYr4,
2020-09-28T10:36:49Z,250,0,cus_I6WmAW3WoGN57e,
2020-09-29T14:53:34Z,59,0,cus_HPDUONXodIymje,
2020-09-29T15:25:05Z,250,0,cus_HvLfB9VdWjJfW8,
2020-09-29T16:23:37Z,250,0,cus_I6zbSe8VJpUqwT,
2020-09-28T12:14:26Z,500,0,cus_I6YMnaUCDiPUwn,
2020-09-29T16:10:26Z,250,0,cus_HMtcyWZu9KMNL4,
2020-09-28T12:55:26Z,1000,0,cus_I3vir9G3XZd2CJ,
2020-09-28T13:12:58Z,250,0,cus_I6ZIiZlK2iSRyk,
2020-09-29T17:33:25Z,250,0,cus_HMuyPaYHMp4bgK,
2020-09-28T13:38:18Z,250,0,cus_I6ZhUvFdc1ocqU,
2020-09-29T18:04:07Z,250,0,cus_I71DTRJENqYIZh,
2020-09-28T14:32:51Z,250,250,cus_I6aa7398aE82yE,
2020-09-28T14:35:53Z,70,0,cus_HPDUONXodIymje,
2020-09-29T18:28:55Z,250,0,cus_FiI0sXrQAtYirT,
2020-09-28T16:04:48Z,52,0,cus_HPDUONXodIymje,
2020-09-28T16:07:05Z,250,0,cus_Huz8EHHZNr3Prx,
2020-09-28T16:11:32Z,262,0,cus_I6cBMBz11DX891,
2020-09-28T16:25:22Z,262,0,cus_I6cBMBz11DX891,
2020-09-29T20:59:58Z,250,0,cus_I743hutGOhE2Nz,
2020-09-28T17:19:55Z,59,0,cus_HPDUONXodIymje,
2020-09-28T17:23:43Z,59,0,cus_HPDUONXodIymje,
2020-09-28T17:27:29Z,250,0,cus_FL30VsE6b4lIK9,
2020-09-29T21:42:00Z,84,0,cus_Hm1uWk97n1qqNu,
